misc_price,launch_announced,display_size,has_oled_display,has_memory_card_slot,has_stereo_speakers,has_3.5mm_jack,has_wlan_5ghz,has_nfc,network_technology,battery,has_wireless_charging,is_waterproof,oem_model,display_width,display_height,memory_rom_gb,memory_ram_gb,main_camera_resolution,num_main_camera,selfie_camera_resolution,num_selfie_camera
270.0,2013.0,5.0,0,1,0,1,1,1,4G,2330.0,0,1,Sony - Xperia Z,1080.0,1920.0,16.0,2.0,13.1,1.0,2.2,1.0
260.0,2013.0,5.0,0,1,0,1,1,1,4G,2370.0,0,0,Sony - Xperia ZL,1080.0,1920.0,16.0,2.0,13,1.0,2,1.0
350.0,2012.0,4.55,0,1,0,1,1,1,4G,1850.0,0,0,Sony - Xperia T LTE,720.0,1280.0,16.0,1.0,13,1.0,1.3,1.0
230.0,2012.0,4.3,0,1,0,1,1,1,4G,1750.0,0,1,Sony - Xperia V,720.0,1280.0,8.0,1.0,13,1.0,0.3,1.0
330.0,2012.0,4.55,0,1,0,1,1,1,3G,1750.0,0,0,Sony - Xperia TX,720.0,1280.0,16.0,1.0,13,1.0,1.3,1.0
230.0,2012.0,4.55,0,1,0,1,1,1,3G,1850.0,0,0,Sony - Xperia T,720.0,1280.0,16.0,1.0,13,1.0,1.3,1.0
230.0,2012.0,4.3,0,1,0,1,0,1,3G,1910.0,0,1,Sony - Xperia acro S,720.0,1280.0,16.0,11.0,12,1.0,1.3,1.0
290.0,2012.0,4.6,0,1,0,1,1,0,4G,1700.0,0,0,Sony - Xperia GX SO-04D,720.0,1280.0,16.0,1.0,13,1.0,1.3,1.0
290.0,2012.0,4.3,0,1,0,1,0,0,3G,1910.0,0,1,Sony - Xperia acro HD SO-03D,720.0,1280.0,11.0,1.0,12,1.0,1.3,1.0
210.0,2012.0,4.0,0,0,0,1,0,1,3G,1305.0,0,0,Sony - Xperia P,540.0,960.0,16.0,13.0,8,1.0,0.3,1.0
250.0,2012.0,4.55,0,1,0,1,0,1,3G,1900.0,0,0,Sony - Xperia ion HSPA,720.0,1280.0,13.0,12.0,12,1.0,1.3,1.0
210.0,2012.0,4.55,0,1,0,1,0,1,4G,1900.0,0,0,Sony - Xperia ion LTE,720.0,1280.0,16.0,1.0,12,1.0,1.3,1.0
160.0,2013.0,5.0,0,1,0,1,0,0,3G,2100.0,0,0,Spice - Mi-525 Pinnacle FHD,1080.0,1920.0,8.0,1.0,8,1.0,2,1.0
136.27310543208148,2017.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,T-Mobile - Revvl,720.0,1280.0,32.0,2.0,13,1.0,5,1.0
84.10657877607684,2019.0,5.5,0,1,0,1,0,0,4G,3050.0,0,0,TECNO - Camon iACE2X,720.0,1440.0,32.0,3.0,13,2.0,8,1.0
74.14658918417301,2019.0,5.5,0,1,0,1,0,0,4G,3050.0,0,0,TECNO - Camon iACE2,720.0,1440.0,32.0,2.0,13,2.0,8,1.0
9000.0,2015.0,5.2,0,1,1,1,1,1,4G,3160.0,1,0,Vertu - Signature Touch (2015),1080.0,1920.0,64.0,4.0,21,1.0,2.1,1.0
5440.0,2014.0,4.7,0,0,1,1,1,1,4G,2275.0,1,0,Vertu - Aster,1080.0,1920.0,64.0,2.0,13,1.0,2.1,1.0
8290.0,2014.0,4.7,0,0,1,1,1,1,4G,2275.0,0,0,Vertu - Signature Touch,1080.0,1920.0,64.0,2.0,13,1.0,2.1,1.0
160.0,2016.0,5.0,0,1,0,1,0,0,4G,2200.0,0,0,verykool - SL5011 Spark LTE,720.0,1280.0,16.0,1.0,13,1.0,8,1.0
190.0,2016.0,6.0,0,1,0,1,0,0,4G,2500.0,0,0,verykool - SL6010 Cyprus LTE,720.0,1280.0,16.0,1.0,13,1.0,8,1.0
530.0,2019.0,6.7,1,0,0,1,1,1,4G,4000.0,0,0,vivo - X27 Pro,1080.0,2460.0,256.0,8.0,48,3.0,32,1.0
300.0,2019.0,6.53,0,1,0,1,0,0,4G,3940.0,0,0,vivo - S1,1080.0,2340.0,128.0,6.0,12,3.0,25,1.0
480.0,2019.0,6.39,1,1,0,1,1,1,4G,4000.0,0,0,vivo - X27,1080.0,2340.0,256.0,8.0,48,3.0,16,1.0
310.0,2019.0,6.53,0,1,0,1,1,0,4G,4000.0,0,0,vivo - V15,1080.0,2340.0,64.0,6.0,24,3.0,32,1.0
400.0,2019.0,6.41,1,0,0,1,1,1,4G,4000.0,0,0,vivo - iQOO,1080.0,2340.0,256.0,8.0,12,2.0,12,1.0
360.0,2019.0,6.39,1,1,0,1,1,1,4G,3700.0,0,0,vivo - V15 Pro,1080.0,2316.0,128.0,6.0,48,3.0,32,1.0
210.0,2019.0,6.26,0,1,0,1,0,0,4G,3260.0,0,0,vivo - Y89,1080.0,2280.0,64.0,4.0,16,2.0,16,1.0
230.0,2018.0,6.2,0,1,0,1,0,0,4G,4030.0,0,0,vivo - Y93s,720.0,1520.0,128.0,4.0,13,2.0,8,1.0
250.0,2018.0,6.22,0,1,0,1,0,0,4G,4030.0,0,0,vivo - Y95,720.0,1520.0,64.0,4.0,13,2.0,20,1.0
170.0,2018.0,6.26,0,1,0,1,1,0,4G,3260.0,0,0,vivo - Z1 Lite,1080.0,2280.0,32.0,4.0,16,2.0,16,1.0
200.0,2018.0,6.2,0,1,0,1,0,0,4G,4030.0,0,0,vivo - Y93,720.0,1520.0,64.0,4.0,13,2.0,8,1.0
100.0,2019.0,6.22,0,1,0,1,0,0,4G,4030.0,0,0,vivo - Y91i,720.0,1520.0,16.0,2.0,13,1.0,8,1.0
200.0,2019.0,6.22,0,1,0,1,0,0,4G,4030.0,0,0,vivo - Y91 (Mediatek),720.0,1520.0,64.0,3.0,13,2.0,8,1.0
200.0,2018.0,6.22,0,1,0,1,0,0,4G,4030.0,0,0,vivo - Y91,720.0,1520.0,32.0,3.0,13,2.0,8,1.0
130.0,2018.0,6.22,0,1,0,1,0,0,4G,3260.0,0,0,vivo - Y81i,720.0,1520.0,16.0,2.0,13,1.0,5,1.0
250.0,2018.0,6.3,0,1,0,1,1,0,4G,3315.0,0,0,vivo - Z3,1080.0,2280.0,64.0,6.0,16,2.0,12,1.0
350.0,2018.0,6.3,0,1,0,1,1,0,4G,3315.0,0,0,vivo - Z3i,1080.0,2280.0,128.0,6.0,16,2.0,24,1.0
120.0,2018.0,6.0,0,1,0,1,0,0,4G,3360.0,0,0,vivo - Y71i,720.0,1440.0,16.0,2.0,8,1.0,5,1.0
280.0,2018.0,6.3,0,1,0,1,1,0,4G,3315.0,0,0,vivo - V11i,1080.0,2280.0,128.0,4.0,16,2.0,25,1.0
250.0,2018.0,6.3,0,1,0,1,1,0,4G,3315.0,0,0,vivo - Y97,1080.0,2280.0,128.0,4.0,16,2.0,16,1.0
500.0,2018.0,6.41,1,0,0,1,1,0,4G,3400.0,0,0,vivo - X23,1080.0,2340.0,128.0,8.0,12,2.0,12,1.0
350.0,2018.0,6.41,1,1,0,1,1,0,4G,3400.0,0,0,vivo - V11 (V11 Pro),1080.0,2340.0,64.0,6.0,12,2.0,25,1.0
200.0,2018.0,6.22,0,1,0,1,1,0,4G,3260.0,0,0,vivo - Y83 Pro,720.0,1520.0,64.0,4.0,13,2.0,8,1.0
300.0,2018.0,6.3,0,1,0,1,1,0,4G,3260.0,0,0,vivo - V9 6GB,1080.0,2280.0,64.0,6.0,13,2.0,12,1.0
250.0,2018.0,6.26,0,1,0,1,0,0,4G,3260.0,0,0,vivo - Z1i,1080.0,2280.0,128.0,4.0,13,2.0,16,1.0
700.0,2018.0,6.59,1,0,0,1,1,0,4G,4000.0,0,0,vivo - NEX S,1080.0,2316.0,128.0,8.0,12,2.0,8,1.0
600.0,2018.0,6.59,1,0,0,1,1,0,4G,4000.0,0,0,vivo - NEX A,1080.0,2316.0,128.0,6.0,12,2.0,8,1.0
300.0,2018.0,6.26,0,1,0,1,0,0,4G,3260.0,0,0,vivo - Z1,1080.0,2280.0,64.0,4.0,13,2.0,24,1.0
250.0,2018.0,6.22,0,1,0,1,0,0,4G,3260.0,0,0,vivo - Y83,720.0,1520.0,64.0,4.0,13,1.0,8,1.0
180.0,2018.0,6.22,0,1,0,1,0,0,4G,3260.0,0,0,vivo - Y81,720.0,1520.0,32.0,3.0,13,1.0,5,1.0
430.0,2018.0,6.28,1,1,0,1,1,0,4G,3425.0,0,0,vivo - X21i,1080.0,2280.0,128.0,4.0,12,2.0,24,1.0
140.0,2018.0,6.0,0,1,0,1,0,0,4G,3360.0,0,0,vivo - Y71,720.0,1440.0,16.0,3.0,13,1.0,5,1.0
260.0,2018.0,6.3,0,1,0,1,1,0,4G,3260.0,0,0,vivo - V9 Youth,1080.0,2280.0,32.0,4.0,16,2.0,16,1.0
300.0,2018.0,6.3,0,1,0,1,1,0,4G,3260.0,0,0,vivo - V9,1080.0,2280.0,64.0,4.0,16,2.0,24,1.0
550.0,2018.0,6.28,1,1,0,1,1,0,4G,3200.0,0,0,vivo - X21 UD,1080.0,2280.0,128.0,6.0,12,2.0,12,1.0
450.0,2018.0,6.28,1,1,0,1,1,0,4G,3200.0,0,0,vivo - X21,1080.0,2280.0,64.0,6.0,12,2.0,12,1.0
250.0,2017.0,5.7,0,1,0,1,0,0,4G,3000.0,0,0,vivo - V7,720.0,1440.0,32.0,4.0,16,1.0,24,1.0
450.0,2017.0,6.43,1,1,0,1,1,0,4G,3900.0,0,0,vivo - X20 Plus,1080.0,2160.0,64.0,4.0,12,2.0,12,1.0
550.0,2018.0,6.43,1,1,0,1,1,0,4G,3900.0,0,0,vivo - X20 Plus UD,1080.0,2160.0,128.0,4.0,12,2.0,12,1.0
390.0,2017.0,6.01,1,1,0,1,1,0,4G,3250.0,0,0,vivo - X20,1080.0,2160.0,64.0,4.0,12,2.0,12,1.0
360.0,2017.0,5.99,0,1,0,1,0,0,4G,3225.0,0,0,vivo - V7+,720.0,1440.0,64.0,4.0,16,1.0,24,1.0
200.0,2017.0,5.5,0,1,0,1,1,0,4G,3000.0,0,0,vivo - Y69,720.0,1280.0,32.0,3.0,13,1.0,16,1.0
390.0,2017.0,5.85,1,0,0,1,1,0,4G,4015.0,0,0,vivo - X9s Plus,1080.0,1920.0,64.0,4.0,16,1.0,20,2.0
350.0,2017.0,5.5,1,0,0,1,1,0,4G,3320.0,0,0,vivo - X9s,1080.0,1920.0,64.0,4.0,16,1.0,20,2.0
280.0,2017.0,5.5,0,1,0,1,1,0,4G,3000.0,0,0,vivo - V5s,720.0,1280.0,64.0,4.0,13,1.0,20,1.0
105.13322347009606,2016.0,5.2,0,1,0,1,0,0,4G,2650.0,0,0,vivo - Y55L (vivo 1603),720.0,1280.0,16.0,2.0,8,1.0,5,1.0
200.0,2017.0,5.2,0,1,0,1,0,0,4G,2730.0,0,0,vivo - Y55s,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
160.0,2017.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,vivo - V5 Lite (vivo 1609),720.0,1280.0,32.0,3.0,13,1.0,16,1.0
450.0,2017.0,5.5,0,0,0,1,1,0,4G,3160.0,0,0,vivo - V5 Plus,1080.0,1920.0,64.0,4.0,16,1.0,20,2.0
270.0,2016.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,vivo - Y67,720.0,1280.0,32.0,4.0,13,1.0,16,1.0
700.0,2016.0,5.46,1,0,0,1,1,1,4G,4080.0,0,0,vivo - Xplay6,1440.0,2560.0,128.0,6.0,12,2.0,16,1.0
580.0,2016.0,5.88,0,0,0,1,1,0,4G,4000.0,0,0,vivo - X9 Plus,1080.0,1920.0,64.0,6.0,16,1.0,20,2.0
460.0,2016.0,5.5,1,0,0,1,1,0,4G,3050.0,0,0,vivo - X9,1080.0,1920.0,64.0,4.0,16,1.0,20,2.0
250.0,2016.0,5.5,0,1,0,1,1,0,4G,3000.0,0,0,vivo - V5,720.0,1280.0,32.0,4.0,13,1.0,20,1.0
680.0,2016.0,5.7,1,1,0,1,0,0,4G,4000.0,0,0,vivo - X7 Plus,1080.0,1920.0,64.0,4.0,16,1.0,16,1.0
640.0,2016.0,5.2,1,1,0,1,0,0,4G,3000.0,0,0,vivo - X7,1080.0,1920.0,64.0,4.0,13,1.0,16,1.0
300.0,2016.0,5.5,0,1,0,1,1,0,4G,3000.0,0,0,vivo - V3Max,1080.0,1920.0,32.0,4.0,13,1.0,8,1.0
260.0,2016.0,5.0,0,1,0,1,0,0,4G,2550.0,0,0,vivo - V3,720.0,1280.0,16.0,3.0,13,1.0,8,1.0
410.0,2016.0,5.7,1,1,0,1,0,0,4G,3000.0,0,0,vivo - X6S Plus,1080.0,1920.0,64.0,4.0,16,1.0,8,1.0
350.0,2016.0,5.2,1,1,0,1,0,0,4G,2400.0,0,0,vivo - X6S,1080.0,1920.0,64.0,4.0,13,1.0,8,1.0
610.0,2016.0,5.43,1,0,0,1,1,1,4G,3600.0,0,0,vivo - Xplay5 Elite,1440.0,2560.0,128.0,6.0,16,1.0,8,1.0
520.0,2016.0,5.43,1,0,0,1,1,1,4G,3600.0,0,0,vivo - Xplay5,1440.0,2560.0,128.0,4.0,16,1.0,8,1.0
130.0,2015.0,5.0,0,1,0,1,0,0,4G,2350.0,0,0,vivo - Y51,540.0,960.0,16.0,2.0,8,1.0,5,1.0
130.0,2015.0,4.7,0,1,0,1,0,0,3G,2100.0,0,0,vivo - Y31,720.0,1280.0,8.0,1.0,8,1.0,2,1.0
100.0,2015.0,5.0,0,1,0,1,1,0,4G,2300.0,0,0,vivo - Y35,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
440.0,2015.0,5.5,1,1,0,1,1,0,4G,4150.0,0,0,vivo - X5Max Platinum Edition,1080.0,1920.0,32.0,3.0,13,1.0,5,1.0
300.0,2015.0,5.2,1,1,0,1,0,0,4G,2450.0,0,0,vivo - X5Pro,1080.0,1920.0,16.0,2.0,13,1.0,8,1.0
100.0,2014.0,4.7,0,1,0,1,0,0,3G,2100.0,0,0,vivo - Y28,540.0,960.0,8.0,1.0,8,1.0,5,1.0
110.0,2018.0,5.7,0,1,0,1,0,1,4G,3100.0,0,0,Vodafone - Smart X9,1080.0,2160.0,32.0,3.0,16,1.0,8,1.0
120.0,2018.0,5.5,0,1,0,1,0,1,4G,2900.0,0,0,Vodafone - Smart N9,720.0,1440.0,16.0,2.0,13,1.0,8,1.0
230.0,2017.0,5.5,0,1,0,1,0,1,4G,3000.0,0,0,Vodafone - Smart V8,1080.0,1920.0,32.0,3.0,16,1.0,8,1.0
100.0,2017.0,5.0,0,1,1,1,0,1,4G,2400.0,0,0,Vodafone - Smart N8,720.0,1280.0,16.0,1.0,13,1.0,5,1.0
160.0,2016.0,5.5,0,1,0,1,1,0,4G,2960.0,0,0,Vodafone - Smart ultra 7,1080.0,1920.0,16.0,2.0,13,1.0,5,1.0
100.0,2016.0,5.0,0,1,0,1,0,1,4G,2540.0,0,0,Vodafone - Smart prime 7,720.0,1280.0,8.0,1.0,8,1.0,5,1.0
180.0,2012.0,7.0,0,1,1,1,0,0,3G,3550.0,0,0,Vodafone - Smart Tab II 7,600.0,1024.0,4.0,1.0,2,1.0,0.3,1.0
300.0,2018.0,6.0,0,1,0,1,0,1,4G,3000.0,0,0,Wiko - View2 Pro,720.0,1528.0,64.0,4.0,16,1.0,16,1.0
200.0,2018.0,6.0,0,1,0,1,0,1,4G,3000.0,0,0,Wiko - View2,720.0,1528.0,32.0,3.0,13,1.0,16,1.0
150.0,2017.0,5.7,0,1,0,1,0,0,4G,2900.0,0,0,Wiko - View,720.0,1440.0,16.0,3.0,13,1.0,16,1.0
160.0,2014.0,5.0,0,1,1,1,0,0,4G,2500.0,0,0,Wiko - Rainbow 4G,720.0,1280.0,8.0,1.0,8,1.0,2,1.0
300.0,2014.0,5.0,0,0,1,1,1,0,4G,2350.0,0,0,Wiko - Highway 4G,1080.0,1920.0,16.0,2.0,16,1.0,8,1.0
200.0,2014.0,4.7,0,1,1,1,1,0,3G,2000.0,0,0,Wiko - Highway Signs,720.0,1280.0,8.0,1.0,8,1.0,5,1.0
200.0,2014.0,4.7,0,1,1,1,0,0,4G,2000.0,0,0,Wiko - Wax,720.0,1280.0,4.0,1.0,8,1.0,5,1.0
350.0,2014.0,5.0,0,0,1,1,0,0,3G,2350.0,0,0,Wiko - Highway,1080.0,1920.0,16.0,2.0,16,1.0,8,1.0
450.0,2019.0,6.39,1,0,1,0,1,0,4G,4000.0,0,0,Xiaomi - Black Shark 2,1080.0,2340.0,256.0,8.0,48,2.0,20,1.0
130.0,2019.0,6.26,0,1,0,1,0,0,4G,4000.0,0,0,Xiaomi - Redmi 7,720.0,1520.0,64.0,4.0,12,1.0,8,1.0
200.0,2019.0,6.3,0,1,0,1,1,0,4G,4000.0,0,0,Xiaomi - Redmi Note 7 Pro,1080.0,2340.0,128.0,6.0,48,2.0,13,1.0
600.0,2019.0,6.39,1,0,0,0,1,1,4G,3800.0,1,0,Xiaomi - Mi Mix 3 5G,1080.0,2340.0,64.0,6.0,12,2.0,24,2.0
530.0,2019.0,6.39,1,0,0,0,1,1,4G,3300.0,1,0,Xiaomi - Mi 9 Explorer,1080.0,2340.0,256.0,8.0,48,3.0,20,1.0
300.0,2019.0,5.97,1,0,0,0,1,1,4G,3070.0,0,0,Xiaomi - Mi 9 SE,1080.0,2340.0,64.0,6.0,48,3.0,20,1.0
450.0,2019.0,6.39,1,0,0,0,1,1,4G,3300.0,1,0,Xiaomi - Mi 9,1080.0,2340.0,64.0,6.0,48,3.0,20,1.0
80.0,2019.0,5.0,0,1,0,1,0,0,4G,3000.0,0,0,Xiaomi - Redmi Go,720.0,1280.0,8.0,1.0,8,1.0,5,1.0
150.0,2019.0,6.3,0,1,0,1,1,0,4G,4000.0,0,0,Xiaomi - Redmi Note 7,1080.0,2340.0,64.0,4.0,48,2.0,13,1.0
170.0,2018.0,5.84,0,1,0,1,1,0,4G,3000.0,0,0,Xiaomi - Mi Play,1080.0,2280.0,64.0,4.0,12,2.0,8,1.0
560.0,2018.0,6.39,1,0,0,0,1,1,4G,3200.0,1,0,Xiaomi - Mi Mix 3,1080.0,2340.0,256.0,8.0,12,2.0,24,2.0
450.0,2018.0,6.01,1,0,1,0,1,0,4G,4000.0,0,0,Xiaomi - Black Shark Helo,1080.0,2160.0,256.0,10.0,12,2.0,20,1.0
190.0,2018.0,6.26,0,1,0,1,1,0,4G,4000.0,0,0,Xiaomi - Redmi Note 6 Pro,1080.0,2280.0,64.0,4.0,12,2.0,20,2.0
500.0,2018.0,6.21,1,0,0,0,1,1,4G,3000.0,0,0,Xiaomi - Mi 8 Pro,1080.0,2248.0,128.0,6.0,12,2.0,20,1.0
230.0,2018.0,6.26,0,1,0,0,1,0,4G,3350.0,0,0,Xiaomi - Mi 8 Lite,1080.0,2280.0,64.0,4.0,12,2.0,24,1.0
290.0,2018.0,6.18,0,1,1,1,1,0,4G,4000.0,0,0,Xiaomi - Pocophone F1,1080.0,2246.0,256.0,8.0,12,2.0,20,1.0
190.0,2018.0,5.99,0,0,0,0,1,0,4G,3000.0,0,0,Xiaomi - Mi A2 (Mi 6X),1080.0,2160.0,128.0,6.0,12,2.0,20,1.0
180.0,2018.0,5.84,0,1,0,1,1,0,4G,4000.0,0,0,Xiaomi - Mi A2 Lite (Redmi 6 Pro),1080.0,2280.0,64.0,4.0,12,2.0,5,1.0
230.0,2018.0,6.9,0,1,1,1,1,0,4G,5500.0,0,0,Xiaomi - Mi Max 3,1080.0,2160.0,128.0,6.0,12,2.0,8,1.0
120.0,2018.0,5.45,0,1,0,1,0,0,4G,3000.0,0,0,Xiaomi - Redmi 6,720.0,1440.0,64.0,4.0,12,2.0,5,1.0
90.0,2018.0,5.45,0,1,0,1,0,0,4G,3000.0,0,0,Xiaomi - Redmi 6A,720.0,1440.0,32.0,3.0,13,1.0,5,1.0
500.0,2018.0,6.21,1,0,0,0,1,1,4G,3000.0,0,0,Xiaomi - Mi 8 Explorer,1080.0,2248.0,128.0,8.0,12,2.0,20,1.0
380.0,2018.0,6.21,1,0,0,0,1,1,4G,3400.0,0,0,Xiaomi - Mi 8,1080.0,2248.0,64.0,6.0,12,2.0,20,1.0
260.0,2018.0,5.88,1,0,0,0,1,0,4G,3120.0,0,0,Xiaomi - Mi 8 SE,1080.0,2244.0,128.0,6.0,12,2.0,20,1.0
150.0,2018.0,5.99,0,1,0,1,0,0,4G,3080.0,0,0,Xiaomi - Redmi S2 (Redmi Y2),720.0,1440.0,64.0,4.0,12,2.0,16,1.0
400.0,2018.0,5.99,0,0,0,0,1,1,4G,3400.0,1,0,Xiaomi - Mi Mix 2S,1080.0,2160.0,256.0,8.0,12,2.0,5,1.0
180.0,2018.0,5.99,0,1,0,1,1,0,4G,4000.0,0,0,Xiaomi - Redmi Note 5 AI Dual Camera,1080.0,2160.0,64.0,4.0,12,2.0,13,1.0
180.0,2018.0,5.99,0,1,0,1,1,0,4G,4000.0,0,0,Xiaomi - Redmi Note 5 Pro,1080.0,2160.0,64.0,4.0,12,2.0,20,1.0
400.0,2018.0,5.99,0,0,1,0,1,0,4G,4000.0,0,0,Xiaomi - Black Shark,1080.0,2160.0,128.0,8.0,12,2.0,20,1.0
160.0,2018.0,5.99,0,1,0,1,1,0,4G,4000.0,0,0,Xiaomi - Redmi Note 5 (Redmi 5 Plus),1080.0,2160.0,64.0,4.0,12,1.0,5,1.0
160.0,2017.0,5.7,0,1,0,1,0,0,4G,3300.0,0,0,Xiaomi - Redmi 5,720.0,1440.0,32.0,3.0,12,1.0,5,1.0
110.0,2017.0,5.0,0,1,0,1,0,0,4G,3000.0,0,0,Xiaomi - Redmi 5A,720.0,1280.0,32.0,3.0,13,1.0,5,1.0
140.0,2017.0,5.5,0,1,0,1,0,0,4G,3080.0,0,0,Xiaomi - Redmi Y1 (Note 5A),720.0,1280.0,64.0,4.0,13,1.0,16,1.0
90.0,2017.0,5.5,0,1,0,1,0,0,4G,3080.0,0,0,Xiaomi - Redmi Y1 Lite,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
280.0,2017.0,5.5,0,0,1,0,1,1,4G,3500.0,0,0,Xiaomi - Mi Note 3,1080.0,1920.0,64.0,6.0,12,2.0,16,1.0
410.0,2017.0,5.99,0,0,0,0,1,1,4G,3400.0,0,0,Xiaomi - Mi Mix 2,1080.0,2160.0,128.0,8.0,12,1.0,5,1.0
170.0,2017.0,5.5,0,1,0,1,1,0,4G,3080.0,0,0,Xiaomi - Mi A1 (Mi 5X),1080.0,1920.0,64.0,4.0,12,2.0,5,1.0
200.0,2017.0,6.44,0,1,1,1,1,0,4G,5300.0,0,0,Xiaomi - Mi Max 2,1080.0,1920.0,32.0,4.0,12,1.0,5,1.0
110.0,2017.0,5.0,0,1,0,1,0,0,4G,4100.0,0,0,Xiaomi - Redmi 4 (4X),720.0,1280.0,64.0,4.0,13,1.0,5,1.0
330.0,2017.0,5.15,0,0,1,0,1,1,4G,3350.0,0,1,Xiaomi - Mi 6,1080.0,1920.0,64.0,6.0,12,2.0,8,1.0
150.0,2017.0,5.15,0,0,0,1,1,0,4G,2860.0,0,0,Xiaomi - Mi 5c,1080.0,1920.0,64.0,3.0,12,1.0,8,1.0
110.0,2016.0,5.0,0,1,0,1,0,0,4G,3120.0,0,0,Xiaomi - Redmi 4A,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
130.0,2016.0,5.0,0,1,0,1,1,0,4G,4100.0,0,0,Xiaomi - Redmi 4 (China),720.0,1280.0,16.0,2.0,13,1.0,5,1.0
160.0,2016.0,5.0,0,1,0,1,1,0,4G,4100.0,0,0,Xiaomi - Redmi 4 Prime,1080.0,1920.0,32.0,3.0,13,1.0,5,1.0
390.0,2016.0,6.4,0,0,0,1,1,1,4G,4400.0,0,0,Xiaomi - Mi Mix,1080.0,2040.0,256.0,6.0,16,1.0,5,1.0
310.0,2016.0,5.7,1,0,0,1,1,1,4G,4070.0,0,0,Xiaomi - Mi Note 2,1080.0,1920.0,64.0,6.0,22.5,1.0,8,1.0
310.0,2016.0,5.7,0,0,0,1,1,1,4G,3800.0,0,0,Xiaomi - Mi 5s Plus,1080.0,1920.0,128.0,6.0,13,2.0,4,1.0
250.0,2016.0,5.15,0,0,0,1,1,1,4G,3200.0,0,0,Xiaomi - Mi 5s,1080.0,1920.0,128.0,4.0,12,1.0,4,1.0
170.0,2016.0,5.5,0,1,0,1,1,0,4G,4100.0,0,0,Xiaomi - Redmi Note 4 (MediaTek),1080.0,1920.0,16.0,2.0,13,1.0,5,1.0
170.0,2016.0,5.5,1,1,0,1,0,0,4G,4050.0,0,0,Xiaomi - Redmi Pro,1080.0,1920.0,128.0,4.0,13,2.0,5,1.0
170.0,2016.0,5.0,0,1,0,1,0,0,4G,4100.0,0,0,Xiaomi - Redmi 3x,720.0,1280.0,32.0,2.0,13,1.0,5,1.0
240.0,2016.0,5.15,0,0,0,1,1,1,4G,3000.0,0,0,Xiaomi - Mi 5,1080.0,1920.0,128.0,4.0,16,1.0,4,1.0
150.0,2016.0,6.44,0,1,0,1,1,0,4G,4850.0,0,0,Xiaomi - Mi Max,1080.0,1920.0,16.0,2.0,16,1.0,5,1.0
220.0,2016.0,5.0,0,1,0,1,1,0,4G,3260.0,0,0,Xiaomi - Mi 4s,1080.0,1920.0,64.0,3.0,13,1.0,5,1.0
160.0,2016.0,5.5,0,1,0,1,1,0,4G,4050.0,0,0,Xiaomi - Redmi Note 3,1080.0,1920.0,16.0,2.0,16,1.0,5,1.0
140.0,2015.0,5.5,0,1,0,1,1,0,4G,3100.0,0,0,Xiaomi - Redmi Note Prime,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
180.0,2015.0,5.5,0,0,0,1,1,0,4G,4000.0,0,0,Xiaomi - Redmi Note 3 (MediaTek),1080.0,1920.0,16.0,2.0,13,1.0,5,1.0
210.0,2015.0,5.0,0,0,0,1,1,0,4G,3080.0,0,0,Xiaomi - Mi 4c,1080.0,1920.0,16.0,2.0,13,1.0,5,1.0
160.0,2015.0,5.5,0,1,0,1,1,0,4G,3060.0,0,0,Xiaomi - Redmi Note 2,1080.0,1920.0,16.0,2.0,13,1.0,5,1.0
260.0,2015.0,5.0,0,0,0,1,1,0,4G,3120.0,0,0,Xiaomi - Mi 4i,1080.0,1920.0,16.0,2.0,13,1.0,5,1.0
250.0,2015.0,5.7,0,0,0,1,1,0,4G,3000.0,0,0,Xiaomi - Mi Note Pro,1440.0,2560.0,64.0,4.0,13,1.0,4,1.0
190.0,2015.0,5.7,0,0,0,1,1,0,4G,3000.0,0,0,Xiaomi - Mi Note,1080.0,1920.0,16.0,3.0,13,1.0,4,1.0
230.0,2014.0,5.0,0,0,0,1,1,0,4G,3080.0,0,0,Xiaomi - Mi 4 LTE,1080.0,1920.0,16.0,3.0,13,1.0,8,1.0
160.0,2014.0,5.5,0,1,0,1,1,0,4G,3100.0,0,0,Xiaomi - Redmi Note 4G,720.0,1280.0,8.0,2.0,13,1.0,5,1.0
230.0,2014.0,5.0,0,0,0,1,1,0,4G,3080.0,0,0,Xiaomi - Mi 4,1080.0,1920.0,16.0,2.0,13,1.0,8,1.0
120.0,2014.0,5.5,0,1,0,1,0,0,3G,3100.0,0,0,Xiaomi - Redmi Note,720.0,1280.0,8.0,1.0,13,1.0,5,1.0
200.0,2013.0,5.0,0,0,0,1,1,1,3G,3050.0,0,0,Xiaomi - Mi 3,1080.0,1920.0,16.0,2.0,13,1.0,2,1.0
90.0,2014.0,4.7,0,1,0,1,0,0,3G,2000.0,0,0,Xiaomi - Redmi 1S,720.0,1280.0,8.0,1.0,8,1.0,1.6,1.0
100.0,2013.0,4.7,0,1,0,1,0,0,3G,2000.0,0,0,Xiaomi - Redmi,720.0,1280.0,4.0,1.0,8,1.0,1.3,1.0
