misc_price,launch_announced,display_size,has_oled_display,has_memory_card_slot,has_stereo_speakers,has_3.5mm_jack,has_wlan_5ghz,has_nfc,network_technology,battery,has_wireless_charging,is_waterproof,display_width,display_height,memory_rom_gb,memory_ram_gb,main_camera_resolution,num_main_camera,selfie_camera_resolution,num_selfie_camera
1,2018.0,6.26,0,1,0,1,1,0,4G,4000.0,0,0,1080.0,2280.0,64.0,4.0,12.0,2.0,20.0,2.0
1,2018.0,5.99,0,0,0,0,1,0,4G,3000.0,0,0,1080.0,2160.0,128.0,6.0,12.0,2.0,20.0,1.0
1,2018.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1440.0,32.0,3.0,13.0,1.0,13.0,1.0
1,2018.0,6.0,0,1,0,1,0,0,4G,4000.0,0,0,720.0,1440.0,16.0,2.0,13.0,1.0,13.0,1.0
1,2018.0,5.99,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1440.0,32.0,4.0,13.0,2.0,8.0,1.0
1,2018.0,5.7,0,1,0,1,0,1,4G,3075.0,0,0,720.0,1440.0,64.0,4.0,13.0,1.0,13.0,1.0
1,2018.0,6.2,0,1,1,1,1,0,4G,3500.0,0,0,1080.0,2246.0,64.0,6.0,12.0,2.0,20.0,2.0
1,2018.0,6.2,0,1,0,1,1,0,4G,3300.0,0,0,1080.0,2246.0,64.0,6.0,16.0,2.0,8.0,1.0
1,2018.0,5.3,0,1,0,1,1,1,4G,3000.0,0,0,720.0,1280.0,32.0,2.0,13.0,1.0,5.0,1.0
1,2018.0,6.0,0,0,0,1,0,0,4G,3600.0,0,0,1080.0,2160.0,64.0,4.0,12.0,2.0,8.0,1.0
1,2018.0,6.2,0,0,0,1,1,0,4G,3210.0,0,0,1080.0,2220.0,128.0,6.0,12.0,2.0,20.0,1.0
1,2018.0,6.19,0,1,0,1,1,0,4G,4000.0,0,0,720.0,1500.0,64.0,4.0,13.0,2.0,8.0,1.0
1,2018.0,5.5,0,1,0,1,1,1,4G,3300.0,0,0,720.0,1280.0,16.0,2.0,8.0,1.0,5.0,1.0
1,2018.0,5.6,1,1,0,1,1,1,4G,3000.0,0,0,720.0,1480.0,64.0,4.0,16.0,1.0,16.0,1.0
1,2018.0,6.2,0,1,0,1,0,0,4G,4030.0,0,0,720.0,1520.0,64.0,4.0,13.0,2.0,8.0,1.0
1,2018.0,6.22,0,1,0,1,0,0,4G,4030.0,0,0,720.0,1520.0,32.0,3.0,13.0,2.0,8.0,1.0
1,2018.0,6.22,0,1,0,1,1,0,4G,3260.0,0,0,720.0,1520.0,64.0,4.0,13.0,2.0,8.0,1.0
1,2018.0,6.0,0,1,0,1,0,1,4G,3000.0,0,0,720.0,1528.0,32.0,3.0,13.0,1.0,16.0,1.0
1,2018.0,6.01,0,1,0,1,0,0,4G,4000.0,0,0,1080.0,2160.0,64.0,4.0,13.0,1.0,8.0,1.0
1,2018.0,5.45,0,1,0,1,0,1,4G,3200.0,0,0,1080.0,2160.0,32.0,3.0,13.0,2.0,5.0,1.0
1,2018.0,6.21,0,1,0,1,1,1,4G,3400.0,0,0,1080.0,2340.0,64.0,6.0,13.0,2.0,24.0,1.0
1,2018.0,6.4,1,1,0,1,1,0,4G,3600.0,0,0,1080.0,2340.0,64.0,4.0,16.0,2.0,25.0,1.0
1,2018.0,6.3,0,1,0,1,1,0,4G,3500.0,0,0,1080.0,2340.0,128.0,8.0,16.0,2.0,16.0,1.0
1,2018.0,5.9,0,1,0,1,1,0,4G,3000.0,0,0,720.0,1520.0,32.0,3.0,16.0,2.0,16.0,1.0
1,2018.0,6.0,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1440.0,32.0,3.0,13.0,1.0,16.0,1.0
1,2018.0,6.2,0,1,0,1,1,0,4G,4000.0,0,0,720.0,1500.0,32.0,3.0,13.0,2.0,8.0,1.0
1,2018.0,5.84,0,1,0,1,0,0,4G,3000.0,0,0,1080.0,2280.0,64.0,4.0,13.0,2.0,16.0,1.0
1,2018.0,6.5,0,1,0,1,1,0,4G,4000.0,0,0,1080.0,2340.0,128.0,4.0,13.0,2.0,16.0,2.0
1,2018.0,6.3,0,1,0,1,0,0,4G,3340.0,0,0,1080.0,2340.0,128.0,4.0,16.0,2.0,24.0,2.0
1,2018.0,5.84,0,1,0,1,1,1,4G,3000.0,0,0,1080.0,2280.0,32.0,4.0,16.0,2.0,16.0,1.0
1,2018.0,5.93,0,1,0,1,0,0,4G,4000.0,0,0,1080.0,2160.0,64.0,4.0,16.0,2.0,13.0,3.0
1,2018.0,6.3,0,1,0,1,1,0,4G,3300.0,0,0,1080.0,2340.0,128.0,6.0,16.0,3.0,16.0,1.0
1,2018.0,5.9,0,1,0,1,1,1,4G,3000.0,0,1,720.0,1520.0,64.0,4.0,13.0,2.0,8.0,1.0
2,2018.0,6.2,0,1,0,1,0,0,4G,4230.0,0,0,720.0,1520.0,32.0,3.0,13.0,2.0,8.0,1.0
2,2018.0,5.7,0,1,0,1,0,1,4G,3000.0,0,0,720.0,1440.0,32.0,3.0,12.0,1.0,13.0,2.0
2,2018.0,5.5,0,1,0,1,1,1,4G,3400.0,0,0,1080.0,1920.0,64.0,4.0,12.0,1.0,8.0,1.0
2,2018.0,5.0,0,1,0,1,0,0,4G,3000.0,0,1,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
2,2018.0,5.5,0,1,0,1,1,1,4G,3000.0,0,0,1080.0,1920.0,32.0,3.0,16.0,1.0,8.0,1.0
2,2018.0,6.2,0,1,0,1,0,0,4G,4230.0,0,0,720.0,1520.0,32.0,4.0,13.0,2.0,8.0,1.0
2,2018.0,6.2,0,1,0,1,0,0,4G,4030.0,0,0,720.0,1520.0,128.0,4.0,13.0,2.0,8.0,1.0
2,2018.0,6.26,0,1,0,0,1,0,4G,3350.0,0,0,1080.0,2280.0,64.0,4.0,12.0,2.0,24.0,1.0
2,2018.0,6.9,0,1,1,1,1,0,4G,5500.0,0,0,1080.0,2160.0,128.0,6.0,12.0,2.0,8.0,1.0
2,2018.0,5.46,0,1,0,1,1,0,4G,3000.0,0,0,1080.0,1920.0,64.0,4.0,12.0,1.0,20.0,1.0
2,2018.0,6.0,0,1,0,1,0,1,4G,3300.0,0,0,720.0,1480.0,64.0,4.0,13.0,2.0,8.0,1.0
2,2018.0,5.5,1,1,0,1,1,0,4G,3000.0,0,0,720.0,1280.0,32.0,4.0,13.0,2.0,8.0,1.0
2,2018.0,6.0,0,1,0,1,1,1,4G,3300.0,0,0,1080.0,2160.0,64.0,4.0,16.0,2.0,20.0,2.0
2,2018.0,7.12,0,1,0,1,1,0,4G,5000.0,0,0,1080.0,2244.0,64.0,4.0,16.0,2.0,8.0,1.0
2,2018.0,6.0,0,1,0,1,0,0,4G,2965.0,0,0,720.0,1440.0,32.0,3.0,13.0,2.0,8.0,1.0
2,2018.0,6.21,0,1,0,1,1,1,4G,3400.0,0,0,1080.0,2340.0,32.0,3.0,13.0,2.0,16.0,1.0
2,2018.0,5.8,0,1,0,1,1,0,4G,3060.0,0,0,1080.0,2280.0,64.0,4.0,16.0,2.0,16.0,1.0
2,2018.0,6.0,0,1,0,1,0,0,4G,3410.0,0,0,1080.0,2160.0,64.0,4.0,13.0,1.0,8.0,1.0
2,2018.0,6.0,1,1,0,1,0,0,4G,3500.0,0,0,720.0,1480.0,64.0,4.0,16.0,2.0,16.0,1.0
2,2018.0,5.5,0,1,0,1,0,0,4G,3020.0,0,0,1080.0,2040.0,64.0,6.0,16.0,1.0,20.0,1.0
2,2018.0,6.22,0,1,0,1,0,0,4G,4030.0,0,0,720.0,1520.0,64.0,4.0,13.0,2.0,20.0,1.0
2,2018.0,6.3,0,1,0,1,1,0,4G,3315.0,0,0,1080.0,2280.0,64.0,6.0,16.0,2.0,12.0,1.0
2,2018.0,6.3,0,1,0,1,1,0,4G,3315.0,0,0,1080.0,2280.0,128.0,4.0,16.0,2.0,16.0,1.0
2,2018.0,6.26,0,1,0,1,0,0,4G,3260.0,0,0,1080.0,2280.0,128.0,4.0,13.0,2.0,16.0,1.0
2,2018.0,6.22,0,1,0,1,0,0,4G,3260.0,0,0,720.0,1520.0,64.0,4.0,13.0,1.0,8.0,1.0
2,2018.0,5.5,0,1,0,1,0,0,4G,9000.0,0,1,1080.0,1920.0,32.0,3.0,16.0,1.0,8.0,1.0
2,2018.0,5.3,0,1,0,1,1,1,4G,2880.0,0,0,720.0,1280.0,32.0,2.0,13.0,1.0,5.0,1.0
2,2018.0,5.9,0,1,0,1,1,1,4G,3200.0,0,1,1080.0,2160.0,64.0,4.0,12.0,2.0,8.0,1.0
2,2018.0,6.3,0,1,0,1,1,0,4G,3260.0,0,0,1080.0,2280.0,32.0,4.0,16.0,2.0,16.0,1.0
2,2018.0,5.88,1,0,0,0,1,0,4G,3120.0,0,0,1080.0,2244.0,128.0,6.0,12.0,2.0,20.0,1.0
2,2018.0,5.7,0,0,0,1,1,0,4G,3450.0,0,0,1080.0,2160.0,64.0,6.0,24.0,2.0,8.0,1.0
2,2018.0,6.5,0,1,0,1,1,1,4G,3750.0,0,0,1080.0,2340.0,64.0,6.0,20.0,2.0,16.0,1.0
2,2018.0,5.3,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1280.0,32.0,2.0,13.0,1.0,5.0,1.0
2,2018.0,6.2,0,1,0,1,1,0,4G,5000.0,0,1,1080.0,2246.0,64.0,4.0,16.0,2.0,12.0,1.0
2,2018.0,6.2,0,1,0,1,1,0,4G,4230.0,0,0,720.0,1520.0,32.0,3.0,13.0,2.0,16.0,1.0
2,2018.0,6.3,0,1,0,1,1,0,4G,3500.0,0,0,1080.0,2340.0,128.0,4.0,16.0,2.0,16.0,1.0
2,2018.0,6.23,0,1,0,1,1,0,4G,3400.0,0,0,1080.0,2280.0,64.0,4.0,16.0,1.0,25.0,1.0
2,2018.0,6.0,1,1,0,1,1,0,4G,3300.0,0,0,1080.0,2160.0,64.0,6.0,12.0,2.0,12.0,1.0
2,2018.0,5.2,0,1,0,1,1,1,4G,3300.0,0,0,1080.0,1920.0,32.0,3.0,23.0,1.0,8.0,1.0
2,2018.0,7.12,0,1,0,1,0,0,4G,5000.0,0,0,1080.0,2244.0,128.0,4.0,16.0,2.0,8.0,1.0
2,2018.0,5.99,0,1,0,1,1,0,4G,3360.0,0,0,1080.0,2160.0,64.0,6.0,12.0,2.0,8.0,1.0
2,2018.0,6.0,0,1,0,1,1,1,4G,3800.0,0,0,1080.0,2160.0,64.0,4.0,12.0,2.0,16.0,1.0
2,2018.0,6.0,1,1,0,1,1,1,4G,3300.0,0,0,1080.0,2220.0,128.0,4.0,24.0,3.0,24.0,1.0
2,2018.0,6.0,1,1,0,1,1,1,4G,3500.0,0,0,1080.0,2220.0,64.0,4.0,16.0,2.0,24.0,1.0
2,2018.0,6.3,0,1,0,1,1,0,4G,3315.0,0,0,1080.0,2280.0,128.0,4.0,16.0,2.0,25.0,1.0
2,2018.0,6.3,0,1,0,1,1,0,4G,3500.0,0,0,1080.0,2340.0,64.0,6.0,16.0,2.0,25.0,1.0
2,2018.0,6.18,0,1,1,1,1,0,4G,4000.0,0,0,1080.0,2246.0,256.0,8.0,12.0,2.0,20.0,1.0
2,2018.0,6.2,0,1,0,1,1,1,4G,3300.0,0,1,1080.0,2160.0,64.0,4.0,16.0,1.0,5.0,1.0
2,2018.0,6.7,0,1,0,1,1,0,4G,5000.0,0,0,1080.0,2258.0,128.0,8.0,21.0,2.0,16.0,1.0
2,2018.0,5.99,0,1,0,1,1,0,4G,4000.0,0,0,1080.0,2160.0,64.0,4.0,13.0,2.0,16.0,1.0
2,2018.0,6.0,0,1,1,1,1,1,4G,3600.0,0,0,1080.0,2160.0,128.0,6.0,16.0,2.0,13.0,1.0
2,2018.0,6.3,0,1,0,1,1,1,4G,3750.0,0,0,1080.0,2340.0,64.0,4.0,20.0,2.0,24.0,2.0
2,2018.0,6.39,1,0,0,0,1,1,4G,3350.0,0,0,1080.0,2340.0,64.0,6.0,16.0,2.0,16.0,2.0
2,2018.0,6.2,0,1,0,1,0,1,4G,3300.0,0,1,1080.0,2160.0,64.0,4.0,13.0,1.0,8.0,1.0
2,2018.0,6.0,1,0,1,1,1,0,4G,3100.0,0,0,1080.0,2160.0,64.0,6.0,12.0,2.0,20.0,1.0
2,2018.0,3.3,0,1,0,0,0,0,4G,800.0,0,1,720.0,1280.0,32.0,3.0,12.0,1.0,8.0,1.0
2,2018.0,6.3,0,1,0,1,1,0,4G,3260.0,0,0,1080.0,2280.0,64.0,6.0,13.0,2.0,12.0,1.0
2,2018.0,6.26,0,1,0,1,0,0,4G,3260.0,0,0,1080.0,2280.0,64.0,4.0,13.0,2.0,24.0,1.0
2,2018.0,6.3,0,1,0,1,1,0,4G,3260.0,0,0,1080.0,2280.0,64.0,4.0,16.0,2.0,24.0,1.0
2,2018.0,6.0,0,1,0,1,0,1,4G,3000.0,0,0,720.0,1528.0,64.0,4.0,16.0,1.0,16.0,1.0
2,2018.0,6.01,0,1,0,1,0,0,4G,5000.0,0,0,1080.0,2160.0,64.0,4.0,16.0,2.0,16.0,1.0
2,2018.0,5.65,0,1,0,1,1,1,4G,3100.0,0,0,1080.0,2160.0,64.0,4.0,12.0,2.0,8.0,1.0
3,2018.0,6.3,0,1,0,1,1,1,4G,3750.0,0,0,1080.0,2340.0,64.0,4.0,16.0,2.0,16.0,1.0
3,2018.0,6.2,0,1,0,1,1,0,4G,3000.0,0,1,1080.0,2246.0,64.0,6.0,16.0,2.0,12.0,1.0
3,2018.0,6.0,0,1,0,1,1,0,4G,4010.0,0,0,720.0,1440.0,64.0,4.0,13.0,2.0,20.0,2.0
3,2018.0,6.2,0,1,0,1,1,0,4G,3000.0,1,0,1080.0,2246.0,32.0,4.0,16.0,2.0,16.0,1.0
3,2018.0,4.5,0,1,0,1,1,1,4G,3000.0,0,0,1080.0,1620.0,32.0,4.0,13.0,2.0,8.0,1.0
3,2018.0,5.84,0,1,0,1,1,1,4G,3060.0,0,0,1080.0,2280.0,64.0,4.0,12.0,2.0,8.0,1.0
3,2018.0,6.2,0,1,0,1,1,0,4G,3400.0,0,0,1080.0,2280.0,128.0,4.0,16.0,1.0,8.0,1.0
3,2018.0,6.0,0,1,0,1,1,1,4G,3580.0,0,0,1080.0,1920.0,32.0,4.0,23.0,1.0,16.0,2.0
3,2018.0,5.99,0,1,0,1,1,0,4G,4000.0,1,0,1080.0,2160.0,64.0,6.0,12.0,2.0,16.0,1.0
3,2018.0,6.21,0,1,0,1,1,0,4G,3400.0,0,0,1080.0,2340.0,64.0,3.0,24.0,3.0,8.0,1.0
3,2018.0,6.4,1,0,0,1,1,0,4G,3600.0,0,0,1080.0,2340.0,128.0,6.0,16.0,2.0,25.0,1.0
3,2018.0,6.41,1,1,0,1,0,0,4G,3600.0,0,0,1080.0,2340.0,128.0,4.0,16.0,2.0,25.0,1.0
3,2018.0,6.18,0,1,0,0,0,0,4G,3000.0,1,0,1080.0,2246.0,128.0,6.0,16.0,2.0,16.0,1.0
3,2018.0,6.3,1,1,0,1,1,1,4G,3700.0,0,0,1080.0,2220.0,64.0,4.0,24.0,2.0,24.0,1.0
3,2018.0,6.0,0,1,0,1,1,0,4G,3130.0,0,1,1440.0,3040.0,64.0,4.0,22.6,2.0,16.3,1.0
3,2018.0,6.3,0,1,0,1,1,0,4G,3315.0,0,0,1080.0,2280.0,128.0,6.0,16.0,2.0,24.0,1.0
3,2018.0,6.41,1,1,0,1,1,0,4G,3400.0,0,0,1080.0,2340.0,64.0,6.0,12.0,2.0,25.0,1.0
3,2018.0,6.2,0,1,0,0,1,0,4G,3050.0,1,0,1080.0,2246.0,128.0,6.0,16.0,2.0,16.0,1.0
3,2018.0,5.9,0,1,0,1,1,0,4G,4500.0,0,0,1080.0,2160.0,64.0,6.0,13.0,2.0,8.0,1.0
3,2018.0,6.3,1,1,0,1,1,1,4G,3800.0,0,0,1080.0,2220.0,64.0,6.0,24.0,4.0,24.0,1.0
3,2018.0,6.0,0,1,0,1,1,1,4G,3580.0,0,0,1080.0,2160.0,64.0,6.0,23.0,1.0,8.0,1.0
3,2018.0,6.21,1,0,0,0,1,1,4G,3400.0,0,0,1080.0,2248.0,64.0,6.0,12.0,2.0,20.0,1.0
3,2018.0,5.65,0,1,0,1,1,1,4G,3100.0,0,0,1080.0,2160.0,128.0,6.0,12.0,2.0,8.0,1.0
3,2018.0,6.2,0,1,1,1,1,1,4G,3300.0,0,0,1080.0,2246.0,64.0,4.0,12.0,2.0,8.0,1.0
3,2018.0,6.95,1,1,1,0,1,1,4G,5000.0,0,0,1080.0,2220.0,128.0,6.0,16.0,2.0,13.0,1.0
3,2018.0,5.84,0,0,0,1,1,1,4G,3400.0,0,0,1080.0,2280.0,64.0,4.0,16.0,2.0,24.0,1.0
3,2018.0,6.0,0,1,0,0,1,1,4G,3930.0,0,1,1080.0,2160.0,64.0,4.0,12.0,1.0,5.0,2.0
3,2018.0,6.3,0,1,0,1,1,1,4G,3750.0,0,0,1080.0,2340.0,128.0,6.0,16.0,2.0,24.0,2.0
3,2018.0,6.39,1,0,0,0,1,1,4G,3350.0,0,0,1080.0,2340.0,512.0,12.0,16.0,2.0,16.0,2.0
3,2018.0,6.1,0,1,0,1,1,1,4G,3000.0,0,1,1440.0,3120.0,32.0,4.0,16.0,1.0,8.0,1.0
3,2018.0,5.46,1,0,1,1,1,0,4G,3000.0,0,0,1080.0,1920.0,64.0,4.0,12.0,2.0,20.0,1.0
3,2018.0,6.01,1,1,0,0,1,1,4G,3000.0,0,1,1080.0,2160.0,128.0,6.0,12.0,2.0,8.0,1.0
3,2018.0,6.18,0,1,0,1,1,1,4G,3500.0,0,0,1080.0,2280.0,64.0,4.0,12.0,2.0,20.0,1.0
3,2018.0,5.8,1,1,0,1,1,1,4G,3000.0,1,1,1080.0,2220.0,64.0,4.0,16.0,1.0,8.0,1.0
3,2018.0,5.99,0,1,0,1,1,1,4G,2900.0,0,0,1080.0,2160.0,64.0,4.0,12.0,2.0,16.0,1.0
3,2018.0,5.5,0,1,0,1,1,1,4G,2700.0,0,0,1080.0,2040.0,64.0,4.0,12.0,2.0,8.0,1.0
3,2018.0,6.0,0,1,0,1,1,1,4G,3200.0,1,0,1080.0,2160.0,64.0,8.0,12.0,2.0,16.0,1.0
3,2018.0,6.0,0,1,0,1,1,1,4G,3200.0,0,0,1080.0,2160.0,64.0,6.0,12.0,2.0,16.0,1.0
3,2018.0,5.99,0,0,0,0,1,1,4G,3400.0,1,0,1080.0,2160.0,256.0,8.0,12.0,2.0,5.0,1.0
3,2018.0,5.99,0,0,1,0,1,0,4G,4000.0,0,0,1080.0,2160.0,128.0,8.0,12.0,2.0,20.0,1.0
3,2018.0,5.99,0,0,0,0,1,0,4G,3450.0,0,0,1080.0,2160.0,128.0,8.0,24.0,2.0,8.0,1.0
3,2018.0,6.0,0,0,0,1,1,0,4G,3800.0,0,0,1080.0,2160.0,128.0,8.0,24.0,1.0,8.0,1.0
3,2018.0,6.1,0,1,0,1,1,1,4G,3000.0,1,1,1440.0,3120.0,128.0,6.0,16.0,2.0,8.0,1.0
3,2018.0,6.0,1,0,1,1,1,0,4G,3010.0,0,0,1080.0,2160.0,128.0,6.0,12.0,2.0,20.0,1.0
3,2018.0,6.0,0,0,0,1,1,0,4G,3800.0,0,0,1080.0,2160.0,256.0,10.0,16.0,1.0,8.0,1.0
3,2018.0,6.28,1,1,0,1,1,0,4G,3425.0,0,0,1080.0,2280.0,128.0,4.0,12.0,2.0,24.0,1.0
3,2018.0,5.8,0,0,0,0,1,1,4G,3400.0,0,1,1080.0,2240.0,64.0,4.0,12.0,2.0,24.0,1.0
3,2018.0,5.5,0,1,0,1,0,1,4G,4000.0,0,1,1080.0,1920.0,32.0,3.0,16.0,1.0,8.0,1.0
3,2018.0,6.28,1,1,0,1,1,0,4G,3200.0,0,0,1080.0,2280.0,64.0,6.0,12.0,2.0,12.0,1.0
3,2018.0,6.01,1,0,1,0,1,0,4G,4000.0,0,0,1080.0,2160.0,256.0,10.0,12.0,2.0,20.0,1.0
3,2018.0,6.4,1,0,0,1,1,0,4G,3500.0,0,0,1080.0,2340.0,128.0,6.0,16.0,2.0,25.0,1.0
3,2018.0,6.28,1,1,0,1,1,0,4G,3450.0,0,0,1080.0,2280.0,128.0,4.0,16.0,2.0,20.0,1.0
3,2018.0,5.7,0,1,1,0,1,1,4G,3180.0,1,1,1080.0,2160.0,64.0,4.0,19.0,1.0,5.0,1.0
3,2018.0,5.0,0,1,1,0,1,1,4G,2870.0,0,1,1080.0,2160.0,64.0,4.0,19.0,1.0,5.0,1.0
3,2018.0,6.4,0,0,0,1,1,0,4G,3750.0,0,0,1080.0,2310.0,128.0,6.0,48.0,3.0,25.0,1.0
3,2018.0,6.5,1,0,1,1,1,0,4G,3570.0,0,0,1080.0,2160.0,256.0,8.0,12.0,2.0,20.0,1.0
3,2018.0,5.95,1,0,1,1,1,0,4G,3500.0,0,0,1440.0,2560.0,64.0,6.0,12.0,2.0,20.0,1.0
3,2018.0,5.0,0,1,1,1,1,1,4G,3240.0,1,1,1080.0,1920.0,64.0,4.0,13.0,1.0,5.0,1.0
3,2018.0,5.8,1,1,1,1,1,1,4G,3000.0,1,1,1440.0,2960.0,64.0,4.0,12.0,1.0,8.0,1.0
3,2018.0,6.2,0,1,1,1,1,1,4G,3300.0,0,0,1080.0,2246.0,256.0,8.0,12.0,2.0,8.0,1.0
3,2018.0,4.5,0,1,0,1,1,1,4G,3500.0,0,0,1080.0,1620.0,64.0,6.0,12.0,2.0,8.0,1.0
3,2018.0,6.1,0,1,0,1,1,1,4G,3000.0,1,1,1440.0,3120.0,32.0,4.0,16.0,1.0,8.0,1.0
3,2018.0,6.0,1,1,1,0,1,1,4G,3300.0,1,1,1440.0,2880.0,64.0,4.0,19.0,1.0,13.0,1.0
3,2018.0,6.41,1,0,0,1,1,0,4G,3400.0,0,0,1080.0,2340.0,128.0,8.0,12.0,2.0,12.0,1.0
3,2018.0,6.21,1,0,0,0,1,1,4G,3000.0,0,0,1080.0,2248.0,128.0,6.0,12.0,2.0,20.0,1.0
3,2018.0,6.21,1,0,0,0,1,1,4G,3000.0,0,0,1080.0,2248.0,128.0,8.0,12.0,2.0,20.0,1.0
3,2018.0,6.28,1,1,0,1,1,1,4G,3430.0,0,1,1080.0,2280.0,128.0,6.0,16.0,2.0,20.0,1.0
3,2018.0,6.28,1,0,0,1,1,1,4G,3300.0,0,1,1080.0,2280.0,128.0,8.0,16.0,2.0,16.0,1.0
3,2018.0,5.5,1,0,0,0,1,1,4G,3260.0,1,1,1440.0,2560.0,128.0,6.0,12.0,2.0,5.0,1.0
3,2018.0,6.41,1,0,0,0,1,1,4G,3700.0,0,0,1080.0,2340.0,256.0,8.0,16.0,2.0,16.0,1.0
3,2018.0,6.28,1,1,0,1,1,0,4G,3200.0,0,0,1080.0,2280.0,128.0,6.0,12.0,2.0,12.0,1.0
3,2018.0,6.43,1,1,0,1,1,0,4G,3900.0,0,0,1080.0,2160.0,128.0,4.0,12.0,2.0,12.0,1.0
3,2018.0,6.39,1,0,0,0,1,1,4G,3200.0,1,0,1080.0,2340.0,256.0,8.0,12.0,2.0,24.0,2.0
3,2018.0,6.4,0,0,0,1,1,1,4G,4000.0,0,0,1080.0,2310.0,256.0,8.0,48.0,2.0,25.0,1.0
3,2018.0,6.0,1,0,1,1,1,1,4G,4000.0,0,1,1080.0,2160.0,128.0,8.0,12.0,2.0,8.0,1.0
3,2018.0,6.4,1,1,0,0,1,1,4G,3700.0,0,0,1080.0,2340.0,128.0,6.0,12.0,3.0,25.0,1.0
3,2018.0,6.42,1,0,0,0,1,0,4G,3730.0,0,0,1080.0,2340.0,128.0,8.0,16.0,2.0,25.0,1.0
3,2018.0,6.59,1,0,0,1,1,0,4G,4000.0,0,0,1080.0,2316.0,128.0,6.0,12.0,2.0,8.0,1.0
3,2018.0,6.1,1,0,1,0,1,1,4G,4000.0,0,1,1080.0,2240.0,64.0,6.0,40.0,3.0,24.0,1.0
3,2018.0,6.2,1,1,1,1,1,1,4G,3500.0,1,1,1440.0,2960.0,64.0,6.0,12.0,2.0,8.0,1.0
3,2018.0,6.53,0,0,1,1,1,1,4G,4000.0,0,1,1080.0,2244.0,128.0,4.0,12.0,3.0,24.0,1.0
3,2018.0,6.0,0,1,1,0,1,1,4G,3500.0,0,1,1440.0,2880.0,64.0,6.0,12.0,2.0,8.0,2.0
3,2018.0,6.0,1,1,0,1,1,1,4G,3300.0,1,1,1440.0,2880.0,256.0,6.0,16.0,2.0,5.0,1.0
3,2018.0,6.21,1,1,1,0,1,1,4G,4000.0,1,1,1080.0,2248.0,128.0,6.0,12.0,2.0,20.0,1.0
3,2018.0,6.0,1,1,0,1,1,1,4G,3300.0,1,1,1440.0,2880.0,128.0,6.0,16.0,2.0,8.0,1.0
3,2018.0,6.41,1,0,0,0,1,1,4G,3700.0,0,0,1080.0,2340.0,256.0,10.0,16.0,2.0,16.0,1.0
3,2018.0,5.0,0,1,0,1,1,1,4G,4900.0,0,1,1080.0,1920.0,64.0,4.0,12.0,1.0,8.0,1.0
3,2018.0,6.59,1,0,0,1,1,0,4G,4000.0,0,0,1080.0,2316.0,128.0,8.0,12.0,2.0,8.0,1.0
3,2018.0,6.4,1,1,1,1,1,1,4G,4000.0,1,1,1440.0,2960.0,512.0,8.0,12.0,2.0,8.0,1.0
3,2018.0,7.2,1,0,1,1,1,1,4G,5000.0,0,1,1080.0,2244.0,128.0,6.0,40.0,3.0,24.0,1.0
3,2018.0,6.4,1,1,0,1,1,1,4G,3300.0,1,1,1440.0,3120.0,64.0,6.0,12.0,3.0,8.0,2.0
3,2018.0,6.1,0,0,1,0,1,1,4G,2942.0,1,1,828.0,1792.0,64.0,3.0,12.0,1.0,7.0,1.0
3,2018.0,5.5,1,0,1,0,1,1,4G,2915.0,1,1,1080.0,2160.0,64.0,4.0,12.2,1.0,8.0,2.0
3,2018.0,5.72,0,1,1,0,1,1,4G,4000.0,1,1,1440.0,2560.0,64.0,8.0,12.0,2.0,8.0,1.0
3,2018.0,6.39,1,0,1,0,1,1,4G,4200.0,1,1,1440.0,3120.0,256.0,8.0,40.0,3.0,24.0,1.0
3,2018.0,5.2,0,1,0,1,1,1,4G,4500.0,0,1,1080.0,1920.0,64.0,4.0,16.0,1.0,8.0,1.0
3,2018.0,5.8,0,1,1,0,1,1,4G,3540.0,1,1,3840.0,2160.0,64.0,6.0,19.0,2.0,13.0,1.0
3,2018.0,6.3,1,0,1,0,1,1,4G,3430.0,1,1,1440.0,2960.0,64.0,4.0,12.2,1.0,8.0,2.0
3,2018.0,5.8,1,0,1,0,1,1,4G,2658.0,1,1,1125.0,2436.0,64.0,4.0,12.0,2.0,7.0,1.0
3,2018.0,6.5,1,0,1,0,1,1,4G,3174.0,1,1,1242.0,2688.0,64.0,4.0,12.0,2.0,7.0,1.0
3,2018.0,6.0,1,0,1,0,1,1,4G,4000.0,1,1,1440.0,2880.0,256.0,6.0,40.0,3.0,24.0,1.0
3,2018.0,6.42,1,0,0,0,1,0,4G,3400.0,0,0,1080.0,2340.0,512.0,8.0,16.0,2.0,25.0,1.0
0,2017.0,5.0,0,1,0,1,0,0,4G,2500.0,0,0,720.0,1280.0,16.0,3.0,5.0,1.0,5.0,1.0
0,2017.0,5.0,0,1,0,1,0,0,3G,2800.0,0,0,720.0,1280.0,8.0,1.0,5.0,2.0,2.0,1.0
0,2017.0,5.2,0,1,0,1,0,0,4G,5000.0,0,0,720.0,1280.0,16.0,1.0,5.0,1.0,5.0,1.0
0,2017.0,5.0,0,1,0,1,0,0,4G,2500.0,0,0,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
